,tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,token0_daily_amount_net_swap,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
78,STRK_USDC,STRK,USDC,2024-02-22 02:00:00,1708567200,1.8260450796785943,-2876.59750537025,0.7077005808039134,222.7590968496221,-2653.838408520628,1.1049689027088202e+17,-5.032222676171307e+16,6.017466350916894e+16,1.8337259677419355,12.7580411,1.505773987483736,1.509174879632306,17153.267238025557,-166664.88294450028,-149511.61570647472,17153.267238025557,-166664.88294450028,-149511.61570647472,21,5,207,233,,1.1049689027088202e+17,-5.032222676171307e+16
79,STRK_USDC,STRK,USDC,2024-02-22 03:00:00,1708570800,1.8421561873352923,-2692.870202919615,1.2409513132183143,646.9291659086084,-2045.9410370110068,1.2998149506851974e+17,-2.703782686105397e+16,1.0294366820746578e+17,1.85313351675485,1.887811184061529,1.8139434017142857,0.019083192002659,174835.99544033365,-178052.79722440627,-3216.8017840726243,174835.99544033365,-178052.79722440627,-3216.8017840726243,18,3,317,338,,1.2998149506851974e+17,-2.703782686105397e+16
80,STRK_USDC,STRK,USDC,2024-02-22 04:00:00,1708574400,1.8731860168833845,-2468.209668795166,3.6234109523268936,212.43167008304545,-2255.7779987121207,8.373165043568928e+16,-2965106141527313.0,8.076654429416197e+16,1.8816862082017392,1.9133101303717008,1.86150049,0.0166433232129564,250233.31807941847,-190690.49919700105,59542.81888241746,250233.31807941847,-190690.49919700105,59542.81888241746,14,2,249,265,,8.373165043568928e+16,-2965106141527313.0
81,STRK_USDC,STRK,USDC,2024-02-22 05:00:00,1708578000,1.861926696316176,-788.20302609117,0.5031760015044536,11.57935788388038,-776.6236682072897,3.4533389252382684e+16,-1.926355385518626e+17,-1.581021492994799e+17,1.8744880222858276,1.9077076,1.847729188235294,0.0140458459433396,22264.07543582324,-246184.78259089787,-223920.70715507463,22264.07543582324,-246184.78259089787,-223920.70715507463,20,5,243,268,,3.4533389252382684e+16,-1.926355385518626e+17
82,STRK_USDC,STRK,USDC,2024-02-22 06:00:00,1708581600,1.8582264279780565,-13623.224667737872,2.464704470590529,565.7602470715217,-13057.464420666352,1.8429120518004272e+17,-2.8330035769037044e+16,1.5596116941100566e+17,1.8538972506398956,1.8706514295471477,1.8435924902,0.0043853905556412,39676.48234497487,-99432.94819914264,-59756.46585416778,39676.48234497487,-99432.94819914264,-59756.46585416778,32,8,225,265,,1.8429120518004272e+17,-2.8330035769037044e+16
83,STRK_USDC,STRK,USDC,2024-02-22 07:00:00,1708585200,1.8601906087579736,-7303.28128175185,6.583652819857845,709.1047779022816,-6594.176503849568,3.1377450586343085e+17,-1.8433634610604915e+17,1.294381597573817e+17,1.865594192307692,1.882994060545408,1.84942994,0.0079646499860042,69646.60448643434,-142528.73616560583,-72882.13167917149,69646.60448643434,-142528.73616560583,-72882.13167917149,23,12,233,268,,3.1377450586343085e+17,-1.8433634610604915e+17
84,STRK_USDC,STRK,USDC,2024-02-22 08:00:00,1708588800,1.8967030675557444,-6084.704261303863,2.300436862495747,441.6454804417184,-5643.058780862145,4.442041676209455e+17,-6.502420180770877e+16,3.791799658132368e+17,1.9045383456415883,1.9369076623908843,1.850956801245148,0.0166154744915184,375481.2927330978,-216360.5667362767,159120.7259968211,375481.2927330978,-216360.5667362767,159120.7259968211,45,5,539,589,,4.442041676209455e+17,-6.502420180770877e+16
85,STRK_USDC,STRK,USDC,2024-02-22 09:00:00,1708592400,1.8157543421613769,-5336.688532428389,1.5937604764625175,4721.291916350034,-615.3966160783557,3.965205636766448e+17,-3.376082512751626e+17,5.891231240148218e+16,1.921440993846154,1.946040614269278,1.798114666462861,0.0237195933372191,299605.158098538,-210870.5620680618,88734.59603047621,299605.158098538,-210870.5620680618,88734.59603047621,49,8,407,464,,3.965205636766448e+17,-3.376082512751626e+17
86,STRK_USDC,STRK,USDC,2024-02-22 10:00:00,1708596000,1.9087338247631989,-2796.5989217854662,2.4156074373593817,557.7516728146805,-2238.8472489707856,7.6848096216504e+16,-3.601201837087227e+16,4.083607784563173e+16,1.9014034770374657,1.933273045191002,1.8657390294,0.0172463607172137,34055.78563285023,-556553.7625518555,-522497.9769190053,34055.78563285023,-556553.7625518555,-522497.9769190053,27,9,407,443,,7.6848096216504e+16,-3.601201837087227e+16
87,STRK_USDC,STRK,USDC,2024-02-22 11:00:00,1708599600,1.8445523559501549,-8258.083759988947,0.6675584160253387,7480.735322467949,-777.3484375209982,3.4127325156876986e+17,-5.0252495451928456e+16,2.910207561168414e+17,1.8737443061498484,1.8847945506,1.857408505597404,0.0060692638259492,100113.6015192848,-93687.26625379005,6426.335265494767,100113.6015192848,-93687.26625379005,6426.335265494767,47,13,276,336,,3.4127325156876986e+17,-5.0252495451928456e+16
88,STRK_USDC,STRK,USDC,2024-02-22 12:00:00,1708603200,1.7970119558590865,-22823.981647341967,1.79536397396854,1555.3913162732515,-21268.590331068717,5.128279767045589e+17,-5.584641453908329e+16,4.569815621654757e+17,1.8847913876138032,1.9037557715396096,1.8601449082191777,0.0111718786028434,57340.695993612855,-180546.66112366004,-123205.9651300472,57340.695993612855,-180546.66112366004,-123205.9651300472,51,14,329,394,,5.128279767045589e+17,-5.584641453908329e+16
89,STRK_USDC,STRK,USDC,2024-02-22 13:00:00,1708606800,1.7878771116047234,-19204.478379958888,1.9556533616757812,1786.1768680009188,-17418.30151195797,8.666287056050961e+17,-5.314497664988065e+17,3.3517893910628954e+17,1.842567377368992,1.8708001679138924,1.8254976870666,0.0105822090924923,160087.22573788153,-177236.9659657763,-17149.74022789477,160087.22573788153,-177236.9659657763,-17149.74022789477,45,14,368,427,,8.666287056050961e+17,-5.314497664988065e+17
90,STRK_USDC,STRK,USDC,2024-02-22 14:00:00,1708610400,1.5175888928754395,-4237.667651965885,1.2513314632213026,1198.045761394544,-3039.621890571341,5.171196300412941e+17,-5.468882418959796e+16,4.624308058516961e+17,1.847833167843505,1.8646251974,1.8403881661538464,0.0043655367266763,51263.584399482206,-10877.060469903785,40386.52392957843,51263.584399482206,-10877.060469903785,40386.52392957843,31,10,140,181,,5.171196300412941e+17,-5.468882418959796e+16
91,STRK_USDC,STRK,USDC,2024-02-22 15:00:00,1708614000,1.838304926350784,-3013.9879549897914,1.2327363568079603,1594.3626181053658,-1419.6253368844257,8.580628292220733e+16,-1.3125832633025012e+16,7.268045028918232e+16,1.85213229599668,1.864799838095238,1.830667362949293,0.0078414656575837,133035.5191169036,-155740.07261672537,-22704.553499821748,133035.5191169036,-155740.07261672537,-22704.553499821748,36,3,234,273,,8.580628292220733e+16,-1.3125832633025012e+16
92,STRK_USDC,STRK,USDC,2024-02-22 16:00:00,1708617600,1.7373836161431735,-14632.454853308094,0.3928385395583386,8977.917888670998,-5654.536964637096,3.4957290647584346e+17,-1.806136707501012e+17,1.6895923572574224e+17,1.8415094475661884,1.857382521298744,1.8275391859596717,0.0085055057460444,2463.6115534724977,-252957.03338545625,-250493.42183198372,2463.6115534724977,-252957.03338545625,-250493.42183198372,45,18,180,243,,3.4957290647584346e+17,-1.806136707501012e+17
93,STRK_USDC,STRK,USDC,2024-02-22 17:00:00,1708621200,1.6607427911963557,-8396.008280077433,1.0814229026174402,2592.020743297955,-5803.9875367794775,2.923478287003837e+17,-6.857407575968222e+16,2.2377375294070144e+17,1.835939751684404,1.8416128670489331,1.824999494,0.0054975245732914,124706.45968695964,-77354.7067615756,47351.75292538405,124706.45968695964,-77354.7067615756,47351.75292538405,29,10,110,149,,2.923478287003837e+17,-6.857407575968222e+16
94,STRK_USDC,STRK,USDC,2024-02-22 18:00:00,1708624800,1.7685157484661251,-2919.441038997252,1.5162439113619337,4469.568953158532,1550.12791416128,7.228127058123016e+16,-7.58456545271802e+16,-3564383945950032.0,1.8336454840045648,1.8491788381535268,1.8283819871769855,0.0059154305418642,27995.085728630016,-16466.102868369497,11528.98286026052,27995.085728630016,-16466.102868369497,11528.98286026052,21,10,99,130,,7.228127058123016e+16,-7.58456545271802e+16
95,STRK_USDC,STRK,USDC,2024-02-22 19:00:00,1708628400,1.7856551925518136,-5891.1188958410185,1.859818006892102,1138.1492406162415,-4752.969655224777,6.050791516559958e+18,-4.129564814305071e+16,6.009495868416907e+18,1.87603016,1.8935143868,1.842764891743964,0.013844615939545,234403.4603730137,-78381.034012656,156022.42636035767,234403.4603730137,-78381.034012656,156022.42636035767,26,6,247,279,,6.050791516559958e+18,-4.129564814305071e+16
96,STRK_USDC,STRK,USDC,2024-02-22 20:00:00,1708632000,1.8554586623382376,-8255.571712114723,2.063635231144564,5539.187229036386,-2716.3844830783364,2.3653102811617824e+17,-1.3762069079327027e+17,9.891033732290797e+16,1.8843787310702425,1.8986533998758364,1.8754460077422923,0.0058127112739526,31357.112948770235,-101713.6352976289,-70356.52234885868,31357.112948770235,-101713.6352976289,-70356.52234885868,22,10,99,131,,2.3653102811617824e+17,-1.3762069079327027e+17
97,STRK_USDC,STRK,USDC,2024-02-22 21:00:00,1708635600,1.8782613382439104,-2830.059166535,1.677713868114409,8322.340285288221,5492.281118753222,6.548945961745936e+16,-2.47445796928258e+17,-1.8195633731079866e+17,1.9224789591667493,1.9717341720369077,1.8638476262942167,0.0316020857793537,762124.7484185789,-82494.49066312512,679630.2577554537,762124.7484185789,-82494.49066312512,679630.2577554537,17,11,399,427,,6.548945961745936e+16,-2.47445796928258e+17
98,STRK_USDC,STRK,USDC,2024-02-22 22:00:00,1708639200,1.931329310059436,-3239.062484928173,6.00527166443549,408.30416242989673,-2830.7583224982764,1.1375789802674435e+17,-1.4228375253350723e+17,-2.852585450676288e+16,1.95537277,1.980597512,1.941332227878788,0.0096386454298477,313637.88988006016,-207111.8379029948,106526.0519770654,313637.88988006016,-207111.8379029948,106526.0519770654,14,8,165,187,,1.1375789802674435e+17,-1.4228375253350723e+17
99,STRK_USDC,STRK,USDC,2024-02-22 23:00:00,1708642800,1.963335972065806,-4857.814239396278,0.9157607655953036,813.1653985998666,-4044.648840796412,7.67645729274858e+16,-8.467982990228494e+16,-7915256974799152.0,1.9515694636969696,1.9762599234746685,1.9163602447916668,0.0187180095791751,238387.9723446383,-727302.9106936535,-488914.9383490152,238387.9723446383,-727302.9106936535,-488914.9383490152,14,3,275,292,,7.67645729274858e+16,-8.467982990228494e+16
100,STRK_USDC,STRK,USDC,2024-02-23 00:00:00,1708646400,1.9616852266554197,-10326.824071698418,0.91576076510148,462.3582338702619,-9864.465837828157,4.163430911105168e+17,-2.1785125380982675e+17,1.9849183730069005e+17,1.9454270818644328,1.9615083499528008,1.9261383256,0.0093490658980005,330392.30056083703,-57922.65007497457,272469.65048586245,330392.30056083703,-57922.65007497457,272469.65048586245,13,6,142,161,,4.163430911105168e+17,-2.1785125380982675e+17
101,STRK_USDC,STRK,USDC,2024-02-23 01:00:00,1708650000,1.955968754949891,-3745.1117009802992,2.1077083818742435,1949.54483058928,-1795.5668703910196,8.972365940925019e+16,-1.3507807099638093e+17,-4.535441158713074e+16,2.0224260222263832,2.0778684487,1.9519445145343124,0.0339730214195887,1373596.3543939765,-163880.2704925734,1209716.083901403,1373596.3543939765,-163880.2704925734,1209716.083901403,22,9,825,856,,8.972365940925019e+16,-1.3507807099638093e+17
102,STRK_USDC,STRK,USDC,2024-02-23 02:00:00,1708653600,2.021012967613767,-4282.914235980807,1.843656701303385,4330.691884238471,47.77764825766462,9.82820890148842e+16,-1.6158512353377363e+17,-6.330303451888944e+16,2.096729856764706,2.1277462197045067,2.0552478,0.0134115326248778,411749.3926684597,-197502.97435610247,214246.4183123572,411749.3926684597,-197502.97435610247,214246.4183123572,32,25,748,805,,9.82820890148842e+16,-1.6158512353377363e+17
103,STRK_USDC,STRK,USDC,2024-02-23 03:00:00,1708657200,1.9437984871481293,-9688.470951530287,3.203125437700722,550.7858791032846,-9137.685072427004,4.023546935322056e+17,-4.325328536349057e+17,-3.017816010270016e+16,2.068935853,2.098309555630286,2.038119053636364,0.0182366202633548,225074.75945400647,-195460.654256986,29614.105197020486,225074.75945400647,-195460.654256986,29614.105197020486,32,15,405,452,,4.023546935322056e+17,-4.325328536349057e+17
104,STRK_USDC,STRK,USDC,2024-02-23 04:00:00,1708660800,2.012897076428268,-5525.819594146344,4.317970750782571,1833.841767510863,-3691.9778266354806,1.1913951502157238e+17,-1.1189993890253722e+17,7239576119035168.0,2.070469055454262,2.0889067062976325,2.047960730307076,0.0112870643253873,66649.40758304053,-153775.28183463443,-87125.8742515939,66649.40758304053,-153775.28183463443,-87125.8742515939,27,7,309,343,,1.1913951502157238e+17,-1.1189993890253722e+17
105,STRK_USDC,STRK,USDC,2024-02-23 05:00:00,1708664400,2.0173391025600305,-3370.297823859606,1.5894711770963073,8123.691374499678,4753.393550640072,6.664288746213491e+16,-8.03153698485499e+17,-7.365108110233641e+17,2.1130046519294248,2.150951106352022,2.077243933333333,0.0181126564573684,301906.88013118115,-33077.45858763401,268829.4215435471,301906.88013118115,-33077.45858763401,268829.4215435471,26,20,417,463,,6.664288746213491e+16,-8.03153698485499e+17
106,STRK_USDC,STRK,USDC,2024-02-23 06:00:00,1708668000,2.098374641931955,-5068.189049269443,3.9338887628068178,888.4509500494783,-4179.738099219965,3.139444802178837e+18,-3.40476800153793e+17,2.7989680020250445e+18,2.146472494980236,2.1691459016393444,2.112668365882353,0.0158359835919855,175449.13600281652,-178290.73366197717,-2841.597659160645,175449.13600281652,-178290.73366197717,-2841.597659160645,37,34,414,485,,3.139444802178837e+18,-3.40476800153793e+17
107,STRK_USDC,STRK,USDC,2024-02-23 07:00:00,1708671600,2.055986195141532,-4188.698859148297,1.6347202353406982,1782.7509573530072,-2405.94790179529,1.2331279214750814e+17,-2.406831392258543e+17,-1.1737034707834616e+17,2.083632268333333,2.1198850495048966,2.034658023529412,0.0193587457267659,22044.126187872487,-620286.4120225229,-598242.2858346504,22044.126187872487,-620286.4120225229,-598242.2858346504,39,25,620,684,,1.2331279214750814e+17,-2.406831392258543e+17
108,STRK_USDC,STRK,USDC,2024-02-23 08:00:00,1708675200,2.015553020036929,-17746.265562966946,9.433899464530567,4130.107896509617,-13616.15766645733,5.454786661058402e+18,-4.856656696565619e+18,5.981299644927836e+17,2.0317527600000003,2.0681894146341464,2.0174324159,0.0102425558591831,80401.51850848069,-510814.32119504863,-430412.802686568,80401.51850848069,-510814.32119504863,-430412.802686568,40,20,487,547,,5.454786661058402e+18,-4.856656696565619e+18
109,STRK_USDC,STRK,USDC,2024-02-23 09:00:00,1708678800,1.9370253022387964,-41452.21074830047,1.671467245892504,10457.841713418104,-30994.36903488236,1.1188978380724396e+18,-3.352852628499863e+17,7.836125752224532e+17,2.03938739241452,2.0649170998,2.025499443636364,0.0073507757896019,308368.6820855138,-75758.86217171604,232609.8199137977,308368.6820855138,-75758.86217171604,232609.8199137977,43,22,441,506,,1.1188978380724396e+18,-3.352852628499863e+17
110,STRK_USDC,STRK,USDC,2024-02-23 10:00:00,1708682400,1.9545383699050536,-7252.558567732447,2.2152851518563343,140.89408681546706,-7111.66448091698,2.885811211313585e+17,-2.461488582113938e+17,4.243226291996474e+16,2.039355589537628,2.049794784,2.02878352,0.0040900857360473,41616.19048599008,-139765.60017520533,-98149.40968921524,41616.19048599008,-139765.60017520533,-98149.40968921524,35,11,250,296,,2.885811211313585e+17,-2.461488582113938e+17
111,STRK_USDC,STRK,USDC,2024-02-23 11:00:00,1708686000,2.0916961820541724,-3080.632617302523,2.218905433432779,112.35480784905454,-2968.2778094534688,6.27993926982777e+16,-3.257090737887163e+17,-2.629096810904386e+17,2.0612944014660863,2.0726435818,2.0379161533333336,0.007132061968431,233475.16150085127,-54784.21888934996,178690.94261150132,233475.16150085127,-54784.21888934996,178690.94261150132,37,10,390,437,,6.27993926982777e+16,-3.257090737887163e+17
112,STRK_USDC,STRK,USDC,2024-02-23 12:00:00,1708689600,2.0297259746623317,-8536.427475434282,2.569764453039787,1075.2074836558882,-7461.219991778395,2.7362436426807344e+17,-8.689329188785586e+16,1.867310723802176e+17,2.0109189604071918,2.0665726,1.981773533105119,0.0207001743214873,65798.52854484704,-964824.269501748,-899025.740956901,65798.52854484704,-964824.269501748,-899025.740956901,52,14,517,583,,2.7362436426807344e+17,-8.689329188785586e+16
113,STRK_USDC,STRK,USDC,2024-02-23 13:00:00,1708693200,1.927202349039555,-2702.933773386591,1.6223025824077184,266.1208695667364,-2436.8129038198545,9.488985608479891e+16,-5.147575390276896e+16,4.341410218202997e+16,1.9888184143333332,2.0073907650386245,1.966694119361262,0.009434669992253,417038.5899273481,-254683.1490170801,162355.440910268,417038.5899273481,-254683.1490170801,162355.440910268,38,8,466,512,,9.488985608479891e+16,-5.147575390276896e+16
114,STRK_USDC,STRK,USDC,2024-02-23 14:00:00,1708696800,2.0107095631359586,-13503.836983205989,1.9948857539063891,6794.064934277399,-6709.77204892859,5.616096367354214e+17,-3.770374592665499e+17,1.845721774688715e+17,1.973802713850357,2.025813264567115,1.9515945874810912,0.0202522533501134,449741.1319307063,-1211947.3194150869,-762206.1874843806,449741.1319307063,-1211947.3194150869,-762206.1874843806,33,12,549,594,,5.616096367354214e+17,-3.770374592665499e+17
115,STRK_USDC,STRK,USDC,2024-02-23 15:00:00,1708700400,1.8840206901094207,-4582.968657816391,1.4715950334849914,82.87517923026853,-4500.093478586123,3.727713664364009e+17,-1.719871344697252e+16,3.5557265298942835e+17,1.9145270098948668,1.966886198627499,1.8805415741176472,0.0209252086243442,166337.64191178547,-1482666.606935421,-1316328.9650236354,166337.64191178547,-1482666.606935421,-1316328.9650236354,30,6,595,631,,3.727713664364009e+17,-1.719871344697252e+16
116,STRK_USDC,STRK,USDC,2024-02-23 16:00:00,1708704000,1.801952940754203,-10460.519654180272,0.6982437643005356,1922.365150229128,-8538.154503951144,2.034244870050922e+17,-1.845499251093565e+17,1.887456189573565e+16,1.8912393779628387,1.9345846775839648,1.861876103454756,0.018760541745977,475453.6003253642,-360204.5417295607,115249.05859580357,475453.6003253642,-360204.5417295607,115249.05859580357,52,14,473,539,,2.034244870050922e+17,-1.845499251093565e+17
117,STRK_USDC,STRK,USDC,2024-02-23 17:00:00,1708707600,1.9298119953962936,-2652.959975721212,1.2818918949082578,169.0499796397799,-2483.9099960814315,1.720039693010207e+17,-3.072312013443106e+17,-1.3522723204328989e+17,1.9279732193299264,1.9502872895,1.911213430542121,0.0095407049367721,120564.7040087976,-32116.656452275776,88448.04755652184,120564.7040087976,-32116.656452275776,88448.04755652184,22,7,158,187,,1.720039693010207e+17,-3.072312013443106e+17
118,STRK_USDC,STRK,USDC,2024-02-23 18:00:00,1708711200,1.8900616416492648,-7110.438653816566,1.9856690518082405,184.9195491698685,-6925.519104646698,1.6658087895434666e+17,-1.0678396638862184e+16,1.5590248231548448e+17,1.942628803599848,1.96520610402476,1.9262548363636365,0.0082245916086386,228434.8867799116,-99681.69331397804,128753.19346593355,228434.8867799116,-99681.69331397804,128753.19346593355,30,4,269,303,,1.6658087895434666e+17,-1.0678396638862184e+16
119,STRK_USDC,STRK,USDC,2024-02-23 19:00:00,1708714800,1.9668308617563244,-4455.497907334829,1.4966819999202516,238.97646256151583,-4216.521444773312,1.4657338188808294e+17,-4.6142085043442376e+16,1.0043129684464058e+17,1.9558845938360905,1.9681050674243432,1.9499276300883008,0.0047372157338627,60600.25304648404,-64229.77663923926,-3629.52359275522,60600.25304648404,-64229.77663923926,-3629.52359275522,28,6,147,181,,1.4657338188808294e+17,-4.6142085043442376e+16
120,STRK_USDC,STRK,USDC,2024-02-23 20:00:00,1708718400,1.882819327110122,-13600.070267795438,2.0461395509999454,1837.4247543869928,-11762.645513408444,2.21504811016742e+17,-1.054444306526569e+17,1.1606038036408512e+17,1.9550471232490845,1.969220810616217,1.9498919812,0.0044962665295074,27114.68261728029,-105517.434016,-78402.7513987197,27114.68261728029,-105517.434016,-78402.7513987197,22,10,108,140,,2.21504811016742e+17,-1.054444306526569e+17
121,STRK_USDC,STRK,USDC,2024-02-23 21:00:00,1708722000,1.951074576982072,-1862.5952002932136,1.4734906688376572,6451.08565674009,4588.490456446876,9.051080154756723e+16,-1.712952655273065e+17,-8.078446397973925e+16,1.946157583221385,1.9546405333333328,1.936361863288084,0.0048287717829341,9188.406371322708,-73344.52854931203,-64156.12217798933,9188.406371322708,-73344.52854931203,-64156.12217798933,21,7,107,135,,9.051080154756723e+16,-1.712952655273065e+17
122,STRK_USDC,STRK,USDC,2024-02-23 22:00:00,1708725600,1.9709495396874783,-4830.654705454813,3.1428313100496856,29.23808547284574,-4801.416619981967,1.2313668032723874e+17,-894077779581552.0,1.2224260254765718e+17,1.93215974864502,1.952290786,1.917762,0.0104648924933997,35001.071110771074,-276013.1968984913,-241012.1257877203,35001.071110771074,-276013.1968984913,-241012.1257877203,25,2,264,291,,1.2313668032723874e+17,-894077779581552.0
123,STRK_USDC,STRK,USDC,2024-02-23 23:00:00,1708729200,1.8870907006286013,-1978.2276918889547,1.993693220533748,14.362138419838857,-1963.865553469116,1.4654445958556445e+17,-435352591617065.0,1.461091069939474e+17,1.91188758972422,1.9312698173,1.9002889531,0.0061023823420793,110757.9334425852,-436351.7048830168,-325593.77144043153,110757.9334425852,-436351.7048830168,-325593.77144043153,20,1,188,209,,1.4654445958556445e+17,-435352591617065.0
124,STRK_USDC,STRK,USDC,2024-02-24 00:00:00,1708732800,1.8584482008184344,-3083.65397221211,1.3073454936763091,246.7203838313464,-2836.933588380764,1.2130404943450298e+17,-2.7621977987942096e+16,9.368207144656088e+16,1.9172684599613,1.9228694320513968,1.9076601857,0.0043909760526486,27846.541747199877,-119309.95131359718,-91463.40956639731,27846.541747199877,-119309.95131359718,-91463.40956639731,14,2,126,142,,1.2130404943450298e+17,-2.7621977987942096e+16
125,STRK_USDC,STRK,USDC,2024-02-24 01:00:00,1708736400,1.8886665103594031,-26906.53433480597,1.5125607267465604,173.7110548110888,-26732.82327999488,1.440549239608416e+18,-9.995435137971816e+17,4.410057258112344e+17,1.8884336096012384,1.9144170886398848,1.8703409916695388,0.0094216042662773,87213.87709207939,-273798.2920112444,-186584.41491916505,87213.87709207939,-273798.2920112444,-186584.41491916505,14,8,425,447,,1.440549239608416e+18,-9.995435137971816e+17
126,STRK_USDC,STRK,USDC,2024-02-24 02:00:00,1708740000,1.892815694730013,-2624.182717937632,1.2200503552146906,448.33834134217454,-2175.844376595457,7.223306192502026e+16,-1.4508318375700354e+16,5.77247435493199e+16,1.8824751994659803,1.8929340096,1.8744644333516696,0.0035850440229219,44397.21626143362,-23916.91211034108,20480.304151092543,44397.21626143362,-23916.91211034108,20480.304151092543,19,9,132,160,,7.223306192502026e+16,-1.4508318375700354e+16
127,STRK_USDC,STRK,USDC,2024-02-24 03:00:00,1708743600,1.7819175013328583,-31605.282294487915,1.018632895942386,314.3700973243242,-31290.91219716359,8.596359412903162e+17,-9691893672668420.0,8.499440476176477e+17,1.88729765,1.8978552408,1.880252464708797,0.0040076887318905,40249.61935610088,-115914.602278172,-75664.98292207111,40249.61935610088,-115914.602278172,-75664.98292207111,23,6,168,197,,8.596359412903162e+17,-9691893672668420.0
128,STRK_USDC,STRK,USDC,2024-02-24 04:00:00,1708747200,1.8992396200364583,-5300.882110996131,2.032026086437844,13.067041721557969,-5287.815069274573,8.47349485687889e+16,-239295524705324.0,8.449565304408357e+16,1.8966877598999623,1.9065124464450336,1.8877437718419587,0.0048926367036225,60690.62425507426,-37350.131945402405,23340.492309671856,60690.62425507426,-37350.131945402405,23340.492309671856,20,2,148,170,,8.47349485687889e+16,-239295524705324.0
129,STRK_USDC,STRK,USDC,2024-02-24 05:00:00,1708750800,1.9300692812642704,-1105.8059885946857,2.2162725322572485,94.98821628942228,-1010.8177723052632,4.352683406527184e+16,-3402913138186281.0,4.012392092708556e+16,1.9073038997032965,1.914206212,1.90225175,0.0031293189388783,191010.5952901162,-6583.530324695373,184427.06496542084,191010.5952901162,-6583.530324695373,184427.06496542084,21,5,183,209,,4.352683406527184e+16,-3402913138186281.0
130,STRK_USDC,STRK,USDC,2024-02-24 06:00:00,1708754400,1.8496363995455107,-4903.100010787262,5.174123184134806,206.60870280092325,-4696.491307986339,9.443681590712157e+16,-9.32245224762994e+16,1212293430822160.0,1.9088865199920864,1.9150244548626407,1.898001266,0.0044743189316183,66799.51429125346,-47104.84829453648,19694.66599671699,66799.51429125346,-47104.84829453648,19694.66599671699,33,5,212,250,,9.443681590712157e+16,-9.32245224762994e+16
131,STRK_USDC,STRK,USDC,2024-02-24 07:00:00,1708758000,1.798716685405525,-23537.008781781704,1.3803882773166047,3089.532666887668,-20447.47611489404,9.623100535453532e+17,-7.137751881126604e+17,2.4853486543269277e+17,1.896280873835653,1.9120776796,1.8812690355589805,0.0071101897316693,241400.05781072204,-118270.4717591882,123129.58605153384,241400.05781072204,-118270.4717591882,123129.58605153384,50,13,303,366,,9.623100535453532e+17,-7.137751881126604e+17
132,STRK_USDC,STRK,USDC,2024-02-24 08:00:00,1708761600,1.9067414701458087,-4984.203223614448,1.4078231785227544,1280.330896405154,-3703.872327209294,2.8463852364019997e+17,-7.805777630210976e+16,2.0658074733809018e+17,1.9035249872790905,1.9091545273369093,1.889916836,0.0041988115913838,28803.90757266997,-110495.81486229268,-81691.9072896227,28803.90757266997,-110495.81486229268,-81691.9072896227,40,15,253,308,,2.8463852364019997e+17,-7.805777630210976e+16
133,STRK_USDC,STRK,USDC,2024-02-24 09:00:00,1708765200,1.9068722478099744,-4367.001944898946,1.2678025265214423,662.9869389437465,-3704.0150059552,1.1752563962438902e+17,-8.104940061664909e+16,3.647623900773994e+16,1.89950410140628,1.911689648676908,1.891911266123238,0.0045094437891294,135810.87244230523,-43365.07410949852,92445.7983328067,135810.87244230523,-43365.07410949852,92445.7983328067,41,9,282,332,,1.1752563962438902e+17,-8.104940061664909e+16
134,STRK_USDC,STRK,USDC,2024-02-24 10:00:00,1708768800,1.9344927721727323,-10167.21472218569,1.9321728910958744,5709.172025415792,-4458.042696769899,3.662046948440397e+17,-2.071412487142562e+17,1.5906344612978355e+17,1.9042090693312792,1.914666263636364,1.8970412727272723,0.0036516030018725,70329.95953313952,-65777.71315719982,4552.246375939707,70329.95953313952,-65777.71315719982,4552.246375939707,226,39,404,669,,3.662046948440397e+17,-2.071412487142562e+17
135,STRK_USDC,STRK,USDC,2024-02-24 11:00:00,1708772400,1.9232482945918012,-6952.149537693509,1.923248129824774,1655.9998949180804,-5296.149642775428,2.2155231676677382e+17,-1.8837612743060224e+17,3.3176189336171584e+16,1.9085348399528488,1.9215912858683089,1.902231252251924,0.00515256899564,143359.17839173856,-39614.88277565266,103744.2956160859,143359.17839173856,-39614.88277565266,103744.2956160859,264,80,406,750,,2.2155231676677382e+17,-1.8837612743060224e+17
